geneId	gene	disease	diseaseName
146279	TEKT5	C0036341	Schizophrenia spectrum and other psychotic disorders
147657	ZNF480	C0036341	Schizophrenia spectrum and other psychotic disorders
147929	ZNF565	C0036341	Schizophrenia spectrum and other psychotic disorders
1506	CTRL	C0036341	Schizophrenia spectrum and other psychotic disorders
151295	SLC23A3	C0036341	Schizophrenia spectrum and other psychotic disorders
166378	SPATA5	C0036341	Schizophrenia spectrum and other psychotic disorders
1902	LPAR1	C0036341	Schizophrenia spectrum and other psychotic disorders
1983	EIF5	C0036341	Schizophrenia spectrum and other psychotic disorders
2023	ENO1	C0036341	Schizophrenia spectrum and other psychotic disorders
221393	ADGRF4	C0036341	Schizophrenia spectrum and other psychotic disorders
2247	FGF2	C0036341	Schizophrenia spectrum and other psychotic disorders
2272	FHIT	C0036341	Schizophrenia spectrum and other psychotic disorders
22906	TRAK1	C0036341	Schizophrenia spectrum and other psychotic disorders
23228	PLCL2	C0036341	Schizophrenia spectrum and other psychotic disorders
23339	VPS39	C0036341	Schizophrenia spectrum and other psychotic disorders
255101	CFAP65	C0036341	Schizophrenia spectrum and other psychotic disorders
2563	GABRD	C0036341	Schizophrenia spectrum and other psychotic disorders
259173	ALS2CL	C0036341	Schizophrenia spectrum and other psychotic disorders
2647	BLOC1S1	C0036341	Schizophrenia spectrum and other psychotic disorders
26528	DAZAP1	C0036341	Schizophrenia spectrum and other psychotic disorders
266743	NPAS4	C0036341	Schizophrenia spectrum and other psychotic disorders
2694	GIF	C0036341	Schizophrenia spectrum and other psychotic disorders
27349	MCAT	C0036341	Schizophrenia spectrum and other psychotic disorders
284217	LAMA1	C0036341	Schizophrenia spectrum and other psychotic disorders
29097	CNIH4	C0036341	Schizophrenia spectrum and other psychotic disorders
29115	SAP30BP	C0036341	Schizophrenia spectrum and other psychotic disorders
3126	HLA-DRB4	C0036341	Schizophrenia spectrum and other psychotic disorders
3133	HLA-E	C0036341	Schizophrenia spectrum and other psychotic disorders
339230	CCDC137	C0036341	Schizophrenia spectrum and other psychotic disorders
348327	ZNF530	C0036341	Schizophrenia spectrum and other psychotic disorders
350	APOH	C0036341	Schizophrenia spectrum and other psychotic disorders
3559	IL2RA	C0036341	Schizophrenia spectrum and other psychotic disorders
3632	INPP5A	C0036341	Schizophrenia spectrum and other psychotic disorders
3791	KDR	C0036341	Schizophrenia spectrum and other psychotic disorders
3836	KPNA1	C0036341	Schizophrenia spectrum and other psychotic disorders
387509	GPR153	C0036341	Schizophrenia spectrum and other psychotic disorders
3908	LAMA2	C0036341	Schizophrenia spectrum and other psychotic disorders
3934	LCN2	C0036341	Schizophrenia spectrum and other psychotic disorders
4035	LRP1	C0036341	Schizophrenia spectrum and other psychotic disorders
404686	SCZD11	C0036341	Schizophrenia spectrum and other psychotic disorders
407003	MIR219A2	C0036341	Schizophrenia spectrum and other psychotic disorders
43	ACHE	C0036341	Schizophrenia spectrum and other psychotic disorders
442721	LMOD2	C0036341	Schizophrenia spectrum and other psychotic disorders
442901	MIR328	C0036341	Schizophrenia spectrum and other psychotic disorders
4538	ND4	C0036341	Schizophrenia spectrum and other psychotic disorders
4647	MYO7A	C0036341	Schizophrenia spectrum and other psychotic disorders
4861	NPAS1	C0036341	Schizophrenia spectrum and other psychotic disorders
51090	PLLP	C0036341	Schizophrenia spectrum and other psychotic disorders
5371	PML	C0036341	Schizophrenia spectrum and other psychotic disorders
54659	UGT1A3	C0036341	Schizophrenia spectrum and other psychotic disorders
54719	RNANC	C0036341	Schizophrenia spectrum and other psychotic disorders
55206	SBNO1	C0036341	Schizophrenia spectrum and other psychotic disorders
55366	LGR4	C0036341	Schizophrenia spectrum and other psychotic disorders
55717	WDR11	C0036341	Schizophrenia spectrum and other psychotic disorders
55737	VPS35	C0036341	Schizophrenia spectrum and other psychotic disorders
55741	EDEM2	C0036341	Schizophrenia spectrum and other psychotic disorders
57103	TIGAR	C0036341	Schizophrenia spectrum and other psychotic disorders
6002	RGS12	C0036341	Schizophrenia spectrum and other psychotic disorders
60493	FASTKD5	C0036341	Schizophrenia spectrum and other psychotic disorders
619488	SCZD12	C0036341	Schizophrenia spectrum and other psychotic disorders
6280	S100A9	C0036341	Schizophrenia spectrum and other psychotic disorders
6365	SCZD3	C0036341	Schizophrenia spectrum and other psychotic disorders
641372	ACOT6	C0036341	Schizophrenia spectrum and other psychotic disorders
6482	ST3GAL1	C0036341	Schizophrenia spectrum and other psychotic disorders
6670	SP3	C0036341	Schizophrenia spectrum and other psychotic disorders
672	BRCA1	C0036341	Schizophrenia spectrum and other psychotic disorders
7092	TLL1	C0036341	Schizophrenia spectrum and other psychotic disorders
81033	KCNH6	C0036341	Schizophrenia spectrum and other psychotic disorders
8204	NRIP1	C0036341	Schizophrenia spectrum and other psychotic disorders
8295	TRRAP	C0036341	Schizophrenia spectrum and other psychotic disorders
837	CASP4	C0036341	Schizophrenia spectrum and other psychotic disorders
8400	SCZD6	C0036341	Schizophrenia spectrum and other psychotic disorders
8401	SCZD7	C0036341	Schizophrenia spectrum and other psychotic disorders
84678	KDM2B	C0036341	Schizophrenia spectrum and other psychotic disorders
8553	BHLHE40	C0036341	Schizophrenia spectrum and other psychotic disorders
857	CAV1	C0036341	Schizophrenia spectrum and other psychotic disorders
8806	SCZD8	C0036341	Schizophrenia spectrum and other psychotic disorders
8835	SOCS2	C0036341	Schizophrenia spectrum and other psychotic disorders
890	CCNA2	C0036341	Schizophrenia spectrum and other psychotic disorders
90952	ESAM	C0036341	Schizophrenia spectrum and other psychotic disorders
9508	ADAMTS3	C0036341	Schizophrenia spectrum and other psychotic disorders
9600	PITPNM1	C0036341	Schizophrenia spectrum and other psychotic disorders
9869	SETDB1	C0036341	Schizophrenia spectrum and other psychotic disorders
9947	MAGEC1	C0036341	Schizophrenia spectrum and other psychotic disorders
23209	MLC1	C0036344	Schizophrenia spectrum and other psychotic disorders
57369	GJD2	C0036344	Schizophrenia spectrum and other psychotic disorders
7782	SLC30A4	C0036344	Schizophrenia spectrum and other psychotic disorders
9620	CELSR1	C0036344	Schizophrenia spectrum and other psychotic disorders
63944	SCZD10	C0036344	Schizophrenia spectrum and other psychotic disorders
23040	MYT1L	C0036346	Schizophrenia spectrum and other psychotic disorders
1644	DDC	C0036349	Schizophrenia spectrum and other psychotic disorders
7534	YWHAZ	C0036349	Schizophrenia spectrum and other psychotic disorders
121278	TPH2	C0036349	Schizophrenia spectrum and other psychotic disorders
3105	HLA-A	C0036349	Schizophrenia spectrum and other psychotic disorders
1808	DPYSL2	C0036349	Schizophrenia spectrum and other psychotic disorders
811	CALR	C0036349	Schizophrenia spectrum and other psychotic disorders
7133	TNFRSF1B	C0036349	Schizophrenia spectrum and other psychotic disorders
4915	NTRK2	C0036349	Schizophrenia spectrum and other psychotic disorders
3565	IL4	C0036349	Schizophrenia spectrum and other psychotic disorders
3558	IL2	C0036349	Schizophrenia spectrum and other psychotic disorders
3458	IFNG	C0036349	Schizophrenia spectrum and other psychotic disorders
3305	HSPA1L	C0036349	Schizophrenia spectrum and other psychotic disorders
3303	HSPA1A	C0036349	Schizophrenia spectrum and other psychotic disorders
221	ALDH3B1	C0036349	Schizophrenia spectrum and other psychotic disorders
1555	CYP2B6	C0036349	Schizophrenia spectrum and other psychotic disorders
886	CCKAR	C0036349	Schizophrenia spectrum and other psychotic disorders
3126	HLA-DRB4	C0036349	Schizophrenia spectrum and other psychotic disorders
1621	DBH	C1456784	Schizophrenia spectrum and other psychotic disorders
1109	AKR1C4	C1456784	Schizophrenia spectrum and other psychotic disorders
6925	TCF4	C1456784	Schizophrenia spectrum and other psychotic disorders
6622	SNCA	C1456784	Schizophrenia spectrum and other psychotic disorders
6531	SLC6A3	C1456784	Schizophrenia spectrum and other psychotic disorders
3105	HLA-A	C1456784	Schizophrenia spectrum and other psychotic disorders
8220	DGCR14	C1456784	Schizophrenia spectrum and other psychotic disorders
8214	DGCR6	C1456784	Schizophrenia spectrum and other psychotic disorders
79694	MANEA	C1456784	Schizophrenia spectrum and other psychotic disorders
79664	ICE2	C1456784	Schizophrenia spectrum and other psychotic disorders
7297	TYK2	C1456784	Schizophrenia spectrum and other psychotic disorders
1371	CPOX	C1456784	Schizophrenia spectrum and other psychotic disorders
6908	TBP	C1456784	Schizophrenia spectrum and other psychotic disorders
6899	TBX1	C1456784	Schizophrenia spectrum and other psychotic disorders
1769	DNAH8	C1456784	Schizophrenia spectrum and other psychotic disorders
1893	ECM1	C1456784	Schizophrenia spectrum and other psychotic disorders
54487	DGCR8	C1456784	Schizophrenia spectrum and other psychotic disorders
3284	HSD3B2	C1456784	Schizophrenia spectrum and other psychotic disorders
3126	HLA-DRB4	C1456784	Schizophrenia spectrum and other psychotic disorders
9993	DGCR2	C1456784	Schizophrenia spectrum and other psychotic disorders
1394	CRHR1	C0236736	Cocaine use disorders
4204	MECP2	C0236736	Cocaine use disorders
1958	EGR1	C0236736	Cocaine use disorders
1392	CRH	C0236736	Cocaine use disorders
6531	SLC6A3	C0236736	Cocaine use disorders
79694	MANEA	C0236736	Cocaine use disorders
1814	DRD3	C0236736	Cocaine use disorders
1813	DRD2	C0236736	Cocaine use disorders
1268	CNR1	C0236736	Cocaine use disorders
9607	CARTPT	C0236736	Cocaine use disorders
6870	TACR3	C0236736	Cocaine use disorders
5173	PDYN	C0236736	Cocaine use disorders
4986	OPRK1	C0236736	Cocaine use disorders
4887	NPY2R	C0236736	Cocaine use disorders
4852	NPY	C0236736	Cocaine use disorders
1312	COMT	C0236736	Cocaine use disorders
5594	MAPK1	C0236736	Cocaine use disorders
5595	MAPK3	C0236736	Cocaine use disorders
5443	POMC	C0236736	Cocaine use disorders
51088	KLHL5	C0236736	Cocaine use disorders
51738	GHRL	C0236736	Cocaine use disorders
5617	PRL	C0236736	Cocaine use disorders
55714	TENM3	C0236736	Cocaine use disorders
4988	OPRM1	C0236736	Cocaine use disorders
442892	MIR148B	C0236736	Cocaine use disorders
442914	MIR369	C0236736	Cocaine use disorders
4803	NGF	C0236736	Cocaine use disorders
887	CCKBR	C0236736	Cocaine use disorders
4915	NTRK2	C0236736	Cocaine use disorders
494329	MIR380	C0236736	Cocaine use disorders
442913	MIR376C	C0236736	Cocaine use disorders
442905	MIR337	C0236736	Cocaine use disorders
442898	MIR324	C0236736	Cocaine use disorders
494333	MIR384	C0236736	Cocaine use disorders
574441	MIR488	C0236736	Cocaine use disorders
57554	LRRC7	C0236736	Cocaine use disorders
814	CAMK4	C0236736	Cocaine use disorders
815	CAMK2A	C0236736	Cocaine use disorders
81578	COL21A1	C0236736	Cocaine use disorders
816	CAMK2B	C0236736	Cocaine use disorders
8824	CES2	C0236736	Cocaine use disorders
9252	RPS6KA5	C0236736	Cocaine use disorders
9455	HOMER2	C0236736	Cocaine use disorders
9456	HOMER1	C0236736	Cocaine use disorders
949	SCARB1	C0236736	Cocaine use disorders
805	CALM2	C0236736	Cocaine use disorders
801	CALM1	C0236736	Cocaine use disorders
79664	ICE2	C0236736	Cocaine use disorders
57586	SYT13	C0236736	Cocaine use disorders
590	BCHE	C0236736	Cocaine use disorders
594857	NPS	C0236736	Cocaine use disorders
627	BDNF	C0236736	Cocaine use disorders
6506	SLC1A2	C0236736	Cocaine use disorders
6532	SLC6A4	C0236736	Cocaine use disorders
6622	SNCA	C0236736	Cocaine use disorders
7297	TYK2	C0236736	Cocaine use disorders
79571	GCC1	C0236736	Cocaine use disorders
9759	HDAC4	C0236736	Cocaine use disorders
100126318	MIR301B	C0236736	Cocaine use disorders
2222	FDFT1	C0236736	Cocaine use disorders
2247	FGF2	C0236736	Cocaine use disorders
23237	ARC	C0236736	Cocaine use disorders
2353	FOS	C0236736	Cocaine use disorders
2354	FOSB	C0236736	Cocaine use disorders
23780	APOL2	C0236736	Cocaine use disorders
2550	GABBR1	C0236736	Cocaine use disorders
2555	GABRA2	C0236736	Cocaine use disorders
2566	GABRG2	C0236736	Cocaine use disorders
2571	GAD1	C0236736	Cocaine use disorders
2100	ESR2	C0236736	Cocaine use disorders
1812	DRD1	C0236736	Cocaine use disorders
1769	DNAH8	C0236736	Cocaine use disorders
10014	HDAC5	C0236736	Cocaine use disorders
10243	GPHN	C0236736	Cocaine use disorders
10280	SIGMAR1	C0236736	Cocaine use disorders
1066	CES1	C0236736	Cocaine use disorders
10919	EHMT2	C0236736	Cocaine use disorders
1133	CHRM5	C0236736	Cocaine use disorders
1385	CREB1	C0236736	Cocaine use disorders
1393	CRHBP	C0236736	Cocaine use disorders
100126315	MIR665	C0236736	Cocaine use disorders
1395	CRHR2	C0236736	Cocaine use disorders
2572	GAD2	C0236736	Cocaine use disorders
26086	GPSM1	C0236736	Cocaine use disorders
3727	JUND	C0236736	Cocaine use disorders
374868	ATP9B	C0236736	Cocaine use disorders
401145	CCSER1	C0236736	Cocaine use disorders
406919	MIR130A	C0236736	Cocaine use disorders
406927	MIR136	C0236736	Cocaine use disorders
406928	MIR137	C0236736	Cocaine use disorders
406929	MIR138-1	C0236736	Cocaine use disorders
406946	MIR154	C0236736	Cocaine use disorders
406962	MIR186	C0236736	Cocaine use disorders
406994	MIR212	C0236736	Cocaine use disorders
3611	ILK	C0236736	Cocaine use disorders
3356	HTR2A	C0236736	Cocaine use disorders
3351	HTR1B	C0236736	Cocaine use disorders
2668	GDNF	C0236736	Cocaine use disorders
27161	AGO2	C0236736	Cocaine use disorders
2890	GRIA1	C0236736	Cocaine use disorders
2891	GRIA2	C0236736	Cocaine use disorders
2902	GRIN1	C0236736	Cocaine use disorders
2908	NR3C1	C0236736	Cocaine use disorders
2915	GRM5	C0236736	Cocaine use disorders
3060	HCRT	C0236736	Cocaine use disorders
3061	HCRTR1	C0236736	Cocaine use disorders
3350	HTR1A	C0236736	Cocaine use disorders
406995	MIR181A1	C0236736	Cocaine use disorders
6532	SLC6A4	C0600427	Cocaine use disorders
1813	DRD2	C0600427	Cocaine use disorders
5173	PDYN	C0600427	Cocaine use disorders
1268	CNR1	C0600427	Cocaine use disorders
121278	TPH2	C0600427	Cocaine use disorders
2950	GSTP1	C0600427	Cocaine use disorders
1621	DBH	C0600427	Cocaine use disorders
6531	SLC6A3	C0600427	Cocaine use disorders
4986	OPRK1	C0600427	Cocaine use disorders
2555	GABRA2	C0600427	Cocaine use disorders
1814	DRD3	C0600427	Cocaine use disorders
1138	CHRNA5	C0600427	Cocaine use disorders
4988	OPRM1	C0600427	Cocaine use disorders
8864	PER2	C0600427	Cocaine use disorders
1142	CHRNB3	C0600427	Cocaine use disorders
1312	COMT	C0600427	Cocaine use disorders
4985	OPRD1	C0600427	Cocaine use disorders
50632	CALY	C0600427	Cocaine use disorders
4128	MAOA	C0600427	Cocaine use disorders
5074	PAWR	C0600427	Cocaine use disorders
5187	PER1	C0600427	Cocaine use disorders
9679	FAM53B	C0600427	Cocaine use disorders
814	CAMK4	C0600427	Cocaine use disorders
9575	CLOCK	C0600427	Cocaine use disorders
4905	NSF	C0600427	Cocaine use disorders
4852	NPY	C0600427	Cocaine use disorders
441549	CDNF	C0600427	Cocaine use disorders
1136	CHRNA3	C0600427	Cocaine use disorders
1385	CREB1	C0600427	Cocaine use disorders
157	GRK3	C0600427	Cocaine use disorders
148	ADRA1A	C0600427	Cocaine use disorders
23413	NCS1	C0600427	Cocaine use disorders
255239	ANKK1	C0600427	Cocaine use disorders
2587	GALR1	C0600427	Cocaine use disorders
409	ARRB2	C0600427	Cocaine use disorders
